customer_id,national_id,birth_date,city,state,age,age_group
3f166f63-a479-40d7-bcf0-305635d7f341,CT105916640,1969-10-29,San Antonio,Texas,56,Older Adults
5fab4799-0a52-4830-bf5a-4387efc1008e,PP428063023,1985-08-31,Houston,Texas,40,Middle Aged
c1da5870-713f-4bd3-b0f3-4105738a39dc,NS822792793,1999-10-13,San Antonio,Texas,26,Middle Aged
c75ee719-d7fa-4efa-b9d7-36a7502e5eda,VF593277181,2001-01-10,Chandler,Arizona,25,Young Adults
2661bf95-d01b-4f82-bac1-2c58a6ebf348,XX836183432,1994-09-05,Buffalo,New York,31,Middle Aged
73d69f9a-d951-45b3-9987-08d0cf34b726,OS603061157,1981-03-06,San Antonio,Texas,45,Middle Aged
c814c0d1-0005-4fa5-b21f-33bd33188577,XZ808190843,1989-08-15,Fort Worth,Texas,37,Middle Aged
753f73b8-96a2-4c6c-95b4-b8fa243086e5,AG790687621,1967-11-01,Austin,Texas,58,Older Adults
6f528859-b176-4ccd-b6f6-343f30f8588c,HF559575331,1987-08-29,Toledo,Ohio,38,Middle Aged
4ca99e5e-5c1f-49f3-94ad-cb402c66ab72,BU569089767,2004-10-29,Buffalo,New York,21,Young Adults
19fb8112-9994-4ef7-927f-5d7a74958697,QQ970200348,2001-06-20,San Diego,California,25,Young Adults
f9956258-3760-47cc-94f4-de5188510c1a,RI251632455,1988-09-12,Grand Rapids,Michigan,37,Middle Aged
60357290-8c8d-4c70-a4e8-52754203a448,VW193433880,1969-06-24,Mesa,Arizona,57,Older Adults
00cded86-96dd-496d-a1f8-cd40d4d3d86d,RE674294449,1956-11-05,San Francisco,California,69,Seniors
3c0506a3-0958-4d42-b33e-38d65e83c654,SY847532460,1974-12-04,Dallas,Texas,51,Older Adults
230ad9eb-b4db-48c4-9ece-2c8ffcd33887,BL468233570,1955-08-02,Knoxville,Tennessee,71,Seniors
476c1722-db8b-4344-9ef0-54c87937962e,XP556321563,2005-05-01,Spokane,Washington,21,Young Adults
09beebdd-06ce-474a-a126-8bb203516226,GN116032447,1952-03-31,Winston-Salem,North Carolina,74,Seniors
af3a6b25-9c0d-41e8-b3b1-a55b490cdaf8,PH867895114,1986-01-24,Knoxville,Tennessee,40,Middle Aged
16059168-ff2f-4014-87ab-5bc473625758,WS459251072,1972-01-01,San Antonio,Texas,54,Older Adults
e28ee410-625d-4c16-846e-db17aa8cd7ca,RV216899707,1987-10-09,Sacramento,California,38,Middle Aged
5fb0b93e-250f-4f10-91b7-dce8bdc01fc6,FR283656820,2005-05-06,Erie,Pennsylvania,21,Young Adults
52d9d8fc-0338-4b32-b98e-6b652a0e6c0a,YW216172638,2001-06-15,Chicago,Illinois,25,Young Adults
ef6d3f95-f361-48b8-bb06-a20321b640d3,NP434368508,1984-07-17,Naperville,Illinois,42,Middle Aged
8b94a665-119f-490e-a929-4e1ff6bf6f3a,ER071286512,1974-06-08,Athens,Georgia,52,Older Adults
fcec23d6-f105-4bd6-a05d-5cbfc261a96b,PN815943369,1999-02-11,Buffalo,New York,27,Middle Aged
a4f3494d-7710-48e4-a904-f2bab1e8869b,MI887246350,1995-09-05,Orlando,Florida,30,Middle Aged
16402a24-09f7-4b1e-9c65-b8bcd8ae49bd,VZ305684918,1971-12-12,Atlanta,Georgia,54,Older Adults
2ebeebdd-683c-4763-8127-a9ea4977ca5b,SK486718908,1968-05-10,Cincinnati,Ohio,58,Older Adults
916a7841-2374-448f-ace0-0aa5dc13481a,XP015106256,1971-10-03,Chattanooga,Tennessee,54,Older Adults
1ab7fed4-b6df-4379-9a38-373a796f7e71,WV144409126,1992-04-14,Fort Collins,Colorado,34,Middle Aged
55b6c2db-060b-438a-a897-fa5e20e9a413,OY562443521,1953-09-21,San Diego,California,72,Seniors
15a1a988-29f2-4f55-a817-4ad39840b23a,SE015260775,1999-05-05,San Antonio,Texas,27,Middle Aged
4071ea93-0fd9-48ac-b324-2a56aff6a7c9,VN389054955,1987-06-26,San Antonio,Texas,39,Middle Aged
589d607d-7213-4c1f-ad46-860754bc621c,QE573009599,1986-05-18,San Francisco,California,40,Middle Aged
3cb79340-b26e-47bb-a5ad-452bea8d971c,SL427240164,2004-03-07,Rockford,Illinois,22,Young Adults
d4c69b6d-71da-4430-aaab-2f9e5d43c5c7,ZW625334698,1958-07-22,Cincinnati,Ohio,68,Seniors
17eb1d93-e605-48bc-ae6d-c7e1769e79ce,ZP467386881,1972-10-12,Tampa,Florida,53,Older Adults
eaaddcf2-b74f-4b22-892b-3faa4353fab0,EK040620569,1992-01-30,Toledo,Ohio,34,Middle Aged
14dfa847-bf2b-4911-8c22-6e66b441cbe9,UA438450741,1978-07-30,Philadelphia,Pennsylvania,48,Older Adults
3bdeeed7-e36d-4dd8-9869-39017e83328f,LB226074847,1990-07-14,Dallas,Texas,36,Middle Aged
